rating,review
5.0,First order and was perfect
5.0,Very good product very nice kurti❣️❣️
5.0,achha h kurti mujhe bahut pasand aai
5.0,Size ka problem hy bakki acha tha kapda
5.0,Looking like beautiful 😍
5.0,Very beautiful dress and material
5.0,Very best dress u can buy...!!
5.0,East or west meesho is the best😍☣️
5.0,Good quality nd product
5.0,😡😡only korta he bat osme lhega nahi he vere bad😔😔😔😔
5.0,Worthy for the price💯 loved it!!!
5.0,I like it 💯✨. Thanks for this product ✨
5.0,Super product thankyou so much meesho
5.0,Super colour and my mistake to select rong size
5.0,Bhaut hi achha h fabric 💙 most beautiful
5.0,Size didn’t fit correctly. Too tight near bust
5.0,Fabric bahut amazing hai thank you m....♥️
5.0,Nice dress best clothes
5.0,Super it's very good Iam happy
5.0,Good colour i just love it iam happy ❤️💖
5.0,I love this product and the fabric is veryy gudd✨💜💌
5.0,Nice quality and fabric.
5.0,Best product under this range
5.0,Kurti hi he sirf pant nahi aaya
5.0,Thank you very good colour
5.0,Very good product super fabric 👍
5.0,Very very very good fabric
5.0,Nice kurti and best size
5.0,Very nice product cotan febrik very nice
5.0,Nice kurti hy itne kum paise me accha offer hy
5.0,Delivery boy is not good behaviour
5.0,Soo good... definitely recommend
5.0,Nice on this price range
5.0,Perfect fit for me and so beautiful
5.0,Every thing is very good
5.0,1st time order bur amazing experience
5.0,Bhai yah to bahut jyada Bhari hai
5.0,Nice good one 💯 Paisa vasul
5.0,Very nice and affordable
5.0,VERY good but lenth ishu
5.0,Very nice dress jaisa dikha vaise hi aya
5.0,Nice acha lga jise gift diya
5.0,Mujhe bahut achchha laga
5.0,Food quality at cheapest price
5.0,Very Nice rate And Cloth Superb For Home
5.0,Mind-blowing and thanks for the order
5.0,Quality ki bat pucho mat
5.0,Nice product and good quality tq meesho
5.0,Thank you gajab shopping
5.0,Good for it very nice loved it
5.0,Awesome product and clothe quality is good 👍
5.0,Thank you meesho your product is wow 😮I like it😍😍😍😍😍
5.0,It was very and offeredable
5.0,Product is very good but size is not coming
5.0,Product quality is good 👍
5.0,Colour fabric and size are nice
5.0,Very nice 👍👍 beautiful coolar 👍👍
5.0,Very good product meesho👍
5.0,Very nice size mager ment ok
5.0,Nice kurtiii 👌🏻💖 butt after wash colour issue 🥺
5.0,As per rates good product
5.0,Nice fabric and nice color happy to order
5.0,Baju thodi choti lgi mujhe baki thik hai
5.0,It's so good everyone go for it
5.0,Jaise dikh raha h same wase hi h bahut acha h
5.0,Bhot hi pyaara dress hain..
5.0,Good quality of products
5.0,Good design but clth stitching is not good
5.0,Tq so much wonderful collection I am satisfied
5.0,Super product thankuu meeshoo😘
5.0,Bhut badhiya saij thoda Chhota tha
5.0,Thank you misho bohat ho acha hai
5.0,Nice product in that range
5.0,The kurti is good as per the price
5.0,My wife is very happy thanks meesho
5.0,very very good good product
5.0,Sab theek hai lekin plazo nahin diya
5.0,It's beautiful so nice kurti
5.0,It's shown in the same way as picture super
5.0,Super same as show very nice color
5.0,Perfect febric and size... Good quality
5.0,Nice collection of the year
5.0,Nice party value for money
5.0,bphot achii product hai
5.0,This product is vary nice
5.0,Super quality..nust but it
5.0,Super super super super super 😍
5.0,Super se bhi upar very nice
5.0,This product is very good 👍😊 Thanks
5.0,I am so happy thanks you so much messo
5.0,Nice dress quality ok super thank you messho
5.0,very good dress material
5.0,Thanks meesho 🙏 product (kurti) bahut achhi hai...
5.0,Thanks for the good clothes
5.0,Very nice product thanks messho ❣️
5.0,Good fit sleeves little loose 😍❤️
5.0,Nice colour Nice fabric
5.0,Very good Aap log le sakate hai bina dare
5.0,Thank you so much meeso bohot achaa aya he 😌🙏🏻✌🏻
5.0,Shivpurva Varanasi line number 6
5.0,Good product thanks meesho
5.0,Only kurti diya tha plajo nhi aaya tha
5.0,Very nice sachi m size or fabric bhut accha h
5.0,According to prices best hai 🥰
5.0,Superb quality and fabric.
5.0,Excellent dress I like it 😘🤗😘
5.0,It's Beautiful 😍❤️ Thank you Meeshoo
5.0,Happy with product overall
5.0,Acha he suti ka kapda he best kudti
5.0,Muje bhut acsha lga thank you 😊
5.0,Fantastic material and spr quality top
5.0,Nyc product 💜 Thank you meesho
5.0,It's really good nice quality
5.0,bahut achcha product hai i love it 😘
5.0,We get same as we choice... Thank meesho
5.0,Best and comfortable wear❤.. Best for the price
5.0,Could be better material
5.0,Excellent and comfortable. Everyone can buy
5.0,Its very gud 👍 tnx to meesho 😊
5.0,Nice dress good service
5.0,Nice product worth for money
5.0,Good product colour thodea sa nikla tha
5.0,Worth for money very good
5.0,Really super and thank you meesho
5.0,It is a very nice product
5.0,Jesa dikhaya tha vesa hi aaya hai nice 👍👍🙂
5.0,"quality is very good ,size is porfat"
5.0,Worthy product in less price
5.0,Very beautiful I like this kurti
5.0,Very good colour so nice looking
5.0,Bahut achaa hai or kapdha bhi bahut acha hai
5.0,It is not fitting me at all.
5.0,Super equality and perfect size very nice
5.0,very nice dress and good Quality
5.0,So beautiful so aligent just looking like a wao
5.0,Product was very good thank you mesho
5.0,Nice kurti bilkul cotton
5.0,Very good product thanks meeso
5.0,Good quality and nice product thank you me so
5.0,Within expected date we had received
5.0,Overall super proud of the product 😎
5.0,So beautiful kurti ☺️💖...and good quality 👌 😍 ✨️...I love it 💜 😀
5.0,The product is very nice 👍
5.0,I received a very beautiful suit as it is 👍🤗
5.0,Nice kurti fabric was good Fit was nice
5.0,Only top received no pant
5.0,kurta set Ka Dar diya tha abhi tak Nahin Aaya
5.0,The product quality is very good 💯😊
5.0,the kurti cloth is so good must buy it
5.0,To good superb nd keep supporting 👌
5.0,Qualities good but tight
5.0,Very beautiful product
5.0,Bahut acha hai thanks you very much
5.0,Fabric is 1 no and perfect fitting
5.0,Amazing product nice Quality
5.0,It was so nice thank you messho
5.0,Quality very good...buy now
5.0,Bahut acha aaya hai dress Tnx meesho
5.0,Very nice kurta in sutaible rate
5.0,I didn't expect the quality to be so nice 🙂
5.0,Fabric is cotton and products is very good
5.0,Nice things received me
5.0,The dress fit was very good. Like the fabric too
5.0,What size i was put its didn't came
5.0,Very good dress and cloth also
5.0,Very good kurti good fabric good colour
5.0,Very very nice dress and fabric
5.0,Nice ho for it superb cloth
5.0,Very nice product lm so happy thankyou messho
5.0,Good but pant was missing
5.0,Meesho product is allowed good not it very good
5.0,Nice product..everyone should buy..
5.0,"Nice product, super, Thank you"
5.0,Very good product I love it
5.0,I really like it it's very good
5.0,Good product better quality
5.0,Very good quality nd fitting
5.0,Kanpur dehatpur Chauraha
5.0,Quality and product are best 👍👍
5.0,Size problem isiliye return krna pda
5.0,"It's very good product, love it Thanks meesho!!!!!!"
5.0,Worth it product I like it
5.0,achi hai good per ispe sath plazo nhi aaya
5.0,It nice and fabric is good to for this cost
5.0,Thnx meesho very good product
5.0,Best... Worth it... The colour will go after washing
5.0,Wow! So nice Thanku Meeso
5.0,According to price bohut accha hai
5.0,Satisfied with this purchase
5.0,Thank you so much meesho very nice product ❤️❤️
5.0,Nice product thank u meesho
5.0,Good looking and good fabric
5.0,According to price nice quality
5.0,The prodect was soo good and soo super fabric👍👍👍
5.0,"Excellent product, quality wise also"
5.0,Good product 😍Meesho thank you 😍
5.0,Absolutely Nice product worth it
5.0,Nice product. Worth the price. Thank you❤️
5.0,The product is very good
5.0,Thank you meesho for good quality
5.0,Product very good❤️ but not came legging 😞
5.0,Very cheap and best thank you meeshu
5.0,Thanks uhh very very nice 🙂
5.0,Thik haii price according
5.0,Very nice thank you misho
5.0,This is very good clothes and nice design
5.0,Very nice thank you meesho
5.0,It's colour is no more dark
5.0,Bhot bhot jyda achi kurti ha
5.0,Good choice good payment and good fabric
5.0,very good product thanku meesho🥰🥰🥰🥰😍😍😍😍😘
5.0,I will get only one piece another miss
5.0,Nice product and fitness
5.0,Very very best kurti thnkuu meeshoi♥️
5.0,I am so happy thanks meshoo
5.0,Awesome. Unbelievable for the price
5.0,This product is very good 👍🏻
5.0,Thank you so much meesho tq quality
5.0,Useful product I like it
5.0,bahut Achcha product tha
5.0,Nice fabric worth for money
5.0,Very nice as shown in picture 👌
5.0,Bhut aacha kpda h thanks meesho
5.0,This is one of my fav kurti same as shone in pics
5.0,Very good colour and fabric
5.0,Nice products... Value of money... Nice quality
5.0,Best product at a good price
5.0,Color and quality is so good
5.0,Super nice dress I like you TQ mesho
5.0,It is so good go for it girls....
5.0,Good product and fast delivered
5.0,Very good achi hai kurti kapda bhi acha aaya hai
5.0,"I love the design , i got design like in the photo"
5.0,Very nice kurti thank you meesho
5.0,Tq meesho this is very good product
5.0,The product metrial was very good
5.0,Nice products thank u meesu
5.0,Price ke hisab se all good 😊💯
5.0,Very good product full paisa vasul
5.0,Good product 👍 thanks meesho
5.0,Very good quality dress
5.0,Bhot bhot bhot accha kurti h
5.0,Very very good product thankyou meesho
5.0,Fresh colour and comfortable to wear 😌
5.0,Good Quality 💜 and Fitting So nice ❤️😌
5.0,Very nice 👍 good and quality cloth..😊😊
5.0,Cloth is very nice.... I'm happy for kurti......
5.0,Bohut acha hai thanks meesho
5.0,Too good quality 😉 I just love this
5.0,Good product and good quality 👍👍
5.0,Really good fabric for the price
5.0,vgood Kurti acha metril hai thanks mesho
5.0,Mere abhi procdit aaya hi nhi company khrab h ye
5.0,Very nice than expected 🤩⚡
5.0,Nice fast delivery tqq meesho
5.0,Size bda h but waki sab Acha h ☺️
5.0,Just fit me perfectly... Thank you meshoo
5.0,Best product thank you meesho
5.0,Nice product looking so good
5.0,very nice clothes and very super dress
5.0,Very very beautiful and cotton he
5.0,Bohot hi a6a Aya hai yrr thank you meesho 😍I lv it🤗
5.0,Good quality Worth for money
5.0,I already given five star review
5.0,Bahot acha hai I love this product
5.0,Very good Worth the money
5.0,As compared to price fabric is too good
5.0,Thank you so much meesho is very good product
5.0,Excellent product fitting is soo good😍😍😊
5.0,perfect fitting and really good thanku💗
5.0,Bahot achha aya he dress
5.0,Very nice full cotton fits to to body very well 👌🏻
5.0,Good quality worth of price 💯
5.0,Nice product. Good quality. Fantastic.
5.0,Product is very good Thank you meesho
5.0,I love it And the colour is paka
5.0,Very nice 👌 thank you meesho
5.0,I loved it so beautiful😍 tq meesho
5.0,Very Nice product thank you Meesho
5.0,Very good my daughter very much❤️❤️❤️
5.0,Very good clothe with less price
5.0,Thanks for meesho or thanks for deliveri boy 🙏🙏🙏🙏
5.0,"Nice product, thanks meesho🙏"
5.0,This product is very nice. quality is very good ❤❤
5.0,Its very good❤️I like that product love it🫰🏻
5.0,It's a really good product and I like it
5.0,Very nice fabric and quality ☺️
5.0,very nice and comfortable kurti
5.0,Same as shown and quality was purfect
5.0,Dress size and colour also good
5.0,Pl. Improve fabric quality
5.0,Very good and beautiful. Thanks Meesho
5.0,"Awesome kurti,size is perfect"
5.0,The colour is very nice and beautiful ❤️
5.0,"Wonderfull product, just like it"
5.0,Quality of the cloth is very nice🖤
5.0,Very nice ☺️ thank you Meesho
5.0,Same comment what I am saying in first model .tq u
5.0,Looking beautiful dress
5.0,Super product nice dress
5.0,Too good and very nice quality..
5.0,Nice fabric. Affordable price
5.0,Good quality good price
5.0,Very nice dress I like it thank you meesho
5.0,Niceeee kurti we love it ....💫☘️
5.0,I love this fabric sooooooo soft and finishing 💕💕💕💕
5.0,Bahot aachha hai dhanynavad
5.0,Very nice material is just wow
5.0,Very nice dress ❤️❤️❤️❤️ Kapda bhi achchha hai
5.0,Thank you thank you me show bahut achcha hai
5.0,Nice kurti material super
5.0,Bahut hi sundar krti hai....
5.0,Parfect and very good product
5.0,This is so beautiful and so beautiful
5.0,Very good Nice kurti thanku meesho
5.0,Mast product size bhi sahi aaya
5.0,"quality, fabric and product is too good 😊"
5.0,Good product really i like it
5.0,Hlo.... Order otp show nhi ho rhi please help
5.0,Thanks Meesho Very Good Kurti
5.0,I like the colour Good clothe 🥰
5.0,Product is really nice And quality is too good
5.0,It was very nice and beautiful 😊😊😊😊😊
5.0,I ordered a Balck but received a pink colour
5.0,The product was perfect and good quality.
5.0,Indha price ku semma worth
5.0,Uff kya kurti hai bohat achi hai 💫🖤🤌🏻
5.0,Good behaviour delevery boy
5.0,Nice and quality product
5.0,Jaisa photo mai hai ekdum waisa hi hai ....
5.0,Very good product I'm so happy 😄
5.0,Very good product but don't reserve the pant
5.0,Bahut acha kurti aaya hai thanku so much 🥰😘
5.0,It's Very good product 👌 I love it very much 😍
5.0,Very nice material. Worth it
5.0,Nice kurta thank you mesho
5.0,So nice 😊.... And quality is also good
5.0,Super product iam very happy 😍😍
5.0,I really love it and it's fitting is perfect
5.0,Good quality and beautiful
5.0,Good one worth for money
5.0,Colour nice and clothes Vera level 😍😍😍
5.0,Dilevery boy is very good
5.0,Perfect size and quality is osm
5.0,Perfect size and really good looking 👍
5.0,Very nice Good to wear and comfortable
5.0,"Very nice 🙂 ,very good colour 😊🎉"
5.0,Very good dress.khub valo quyality.
5.0,I'm totally love with it super🥰
5.0,Good one at reasonable price
5.0,As expected..nice product
5.0,According to price....this is best
5.0,Thank u meesho... Mast hai kurti...
5.0,4 nabar se magi to chota aagya hai Bahu dura hai
5.0,Kurti is very beautiful
5.0,Very very very super quality
5.0,Nice one i like it very much
5.0,Product Mil Gaya Hai per different hai
5.0,I like it thank you meesho
5.0,"Satisfied, On time delivery, thank you"
5.0,Jaisa photo me h waisa hi same aaya h ♥️
5.0,Very good quality.. worth the money
5.0,"Super quality,and also sorry for late comment"
5.0,Beautiful kurti beautiful embroidery
5.0,Very happy. Nice kurti in budget.
5.0,Good product and good quality
5.0,Super product thank you meesho
5.0,Nice acording to price 👍👍 you can go for it
5.0,Quality of cloth is good
5.0,Lovely. Very comfortable
5.0,Only top recieved but I like top clothes
5.0,Bahut aacha tha aur cotton mein tha
5.0,This product is very useful
5.0,Good but I ordered L size I got XL
